TimeUNIX/UTC,TimestampUTC,Hsigm,Tps,Dpdeg,
1642028577,2022-01-12T23:02:57.000Z,0.61,3.78,247.173,
1642032177,2022-01-13T00:02:57.000Z,0.56,4.64,244.486,
1642035777,2022-01-13T01:02:57.000Z,0.54,4.64,247.769,
1642039377,2022-01-13T02:02:57.000Z,0.53,4.64,246.714,
1642042977,2022-01-13T03:02:57.000Z,0.51,4.44,245.402,
1642046577,2022-01-13T04:02:57.000Z,0.45,4.64,246.466,
1642050177,2022-01-13T05:02:57.000Z,0.42,4.64,247.846,
1642053777,2022-01-13T06:02:57.000Z,0.42,4.44,250.831,
1642057377,2022-01-13T07:02:57.000Z,0.45,4.44,247.784,
1642060977,2022-01-13T08:02:57.000Z,0.52,4.64,248.722,
1642064577,2022-01-13T09:02:57.000Z,0.61,4.86,249.113,
1642068177,2022-01-13T10:02:57.000Z,0.72,4.86,248.199,
1642071777,2022-01-13T11:02:57.000Z,0.79,4.86,250.866,
1642075377,2022-01-13T12:02:57.000Z,0.94,5.12,252.099,
1642078977,2022-01-13T13:02:57.000Z,0.99,5.38,250.038,
1642082577,2022-01-13T14:02:57.000Z,0.92,5.38,245.433,
1642086177,2022-01-13T15:02:57.000Z,0.82,5.38,244.104,
1642089777,2022-01-13T16:02:57.000Z,0.79,5.38,243.515,
1642093377,2022-01-13T17:02:57.000Z,0.61,5.38,242.035,
1642096977,2022-01-13T18:02:57.000Z,0.62,5.38,242.2,
1642100577,2022-01-13T19:02:57.000Z,0.56,4.86,240.412,
1642104177,2022-01-13T20:02:57.000Z,0.5,5.12,240.713,
1642107777,2022-01-13T21:02:57.000Z,0.5,5.12,242.713,
1642111377,2022-01-13T22:02:57.000Z,0.46,3.52,236.976,
1642114977,2022-01-13T23:02:57.000Z,0.52,3.64,241.184,
1642118577,2022-01-14T00:02:57.000Z,0.52,3.78,240.587,
1642122177,2022-01-14T01:02:57.000Z,0.48,3.78,248.187,
1642125777,2022-01-14T02:02:57.000Z,0.44,3.2,261.963,
1642129377,2022-01-14T03:02:57.000Z,0.41,5.12,252.527,
1642132977,2022-01-14T04:02:57.000Z,0.39,4.86,254.224,
1642136577,2022-01-14T05:02:57.000Z,0.4,4.86,252.037,
1642140177,2022-01-14T06:02:57.000Z,0.36,3.52,251.585,
1642143777,2022-01-14T07:02:57.000Z,0.34,3.52,251.264,
1642147377,2022-01-14T08:02:57.000Z,0.33,3,250.472,
1642150977,2022-01-14T09:02:57.000Z,0.34,3.1,253.866,
1642154577,2022-01-14T10:02:57.000Z,0.4,3.3,253.537,
1642158177,2022-01-14T11:02:57.000Z,0.4,3.3,241.954,
1642161777,2022-01-14T12:02:57.000Z,0.37,2.68,235.916,
1642165377,2022-01-14T13:02:57.000Z,0.47,3.52,251.021,
1642168977,2022-01-14T14:02:57.000Z,0.49,3.4,256.826,
1642172577,2022-01-14T15:02:57.000Z,0.51,4.26,254.658,
1642176177,2022-01-14T16:02:57.000Z,0.51,4.26,255.397,
1642179777,2022-01-14T17:02:57.000Z,0.46,4.08,253.289,
1642183377,2022-01-14T18:02:57.000Z,0.4,3.78,247.301,
1642186977,2022-01-14T19:02:57.000Z,0.38,3.64,244.775,
1642190577,2022-01-14T20:02:57.000Z,0.34,3.52,237.988,
1642194177,2022-01-14T21:02:57.000Z,0.33,3.4,237.363,
1642197777,2022-01-14T22:02:57.000Z,0.3,3.4,229.392,
1642201377,2022-01-14T23:02:57.000Z,0.28,3.3,225.282,
1642204977,2022-01-15T00:02:57.000Z,0.28,3.4,233.052,
1642208577,2022-01-15T01:02:57.000Z,0.33,12.8,240.456,
1642212177,2022-01-15T02:02:57.000Z,0.39,2.62,220.766,
1642215777,2022-01-15T03:02:57.000Z,0.41,2.68,236.012,
1642219377,2022-01-15T04:02:57.000Z,0.5,3.1,243.502,
1642222977,2022-01-15T05:02:57.000Z,0.54,3.1,239.237,
1642226577,2022-01-15T06:02:57.000Z,0.62,3.52,236.56,
1642230177,2022-01-15T07:02:57.000Z,0.66,3.64,234.659,
1642233777,2022-01-15T08:02:57.000Z,0.6,3.78,226.131,
1642237377,2022-01-15T09:02:57.000Z,0.57,3.64,221.026,
1642240977,2022-01-15T10:02:57.000Z,0.45,3.64,227,
1642244577,2022-01-15T11:02:57.000Z,0.41,3.64,231.609,
1642248177,2022-01-15T12:02:57.000Z,0.29,2.22,152.596,
1642251777,2022-01-15T13:02:57.000Z,0.36,3.2,220.342,
1642255377,2022-01-15T14:02:57.000Z,0.31,3.3,221.332,
1642258977,2022-01-15T15:02:57.000Z,0.28,3.52,230.124,
1642262577,2022-01-15T16:02:57.000Z,0.19,3.3,236.164,
1642266177,2022-01-15T17:02:57.000Z,0.15,3.2,224.757,
1642269777,2022-01-15T18:02:57.000Z,0.15,11.36,238.456,
1642273377,2022-01-15T19:02:57.000Z,0.11,3,218.87,
1642276977,2022-01-15T20:02:57.000Z,0.12,11.36,240.812,
1642280577,2022-01-15T21:02:57.000Z,0.11,11.36,238.984,
1642284177,2022-01-15T22:02:57.000Z,0.09,3.1,227.812,
1642287777,2022-01-15T23:02:57.000Z,0.13,11.36,236.357,
1642291377,2022-01-16T00:02:57.000Z,0.15,12.8,240.363,
1642294977,2022-01-16T01:02:57.000Z,0.23,1.86,201.448,
1642298577,2022-01-16T02:02:57.000Z,0.33,2.38,213.204,
1642302177,2022-01-16T03:02:57.000Z,0.44,2.84,229.921,
1642305777,2022-01-16T04:02:57.000Z,1.76,25.6,201.547,
1642309377,2022-01-16T05:02:57.000Z,0.68,3.92,246.363,
1642312977,2022-01-16T06:02:57.000Z,0.74,3.78,237.154,
1642316577,2022-01-16T07:02:57.000Z,0.87,3.92,223.97,
1642320177,2022-01-16T08:02:57.000Z,0.79,4.08,215.806,
1642323777,2022-01-16T09:02:57.000Z,0.84,4.26,214.543,
1642327377,2022-01-16T10:02:57.000Z,0.74,4.08,215.705,
1642330977,2022-01-16T11:02:57.000Z,0.64,3.92,211.017,
1642334577,2022-01-16T12:02:57.000Z,0.57,3.92,219.806,
1642338177,2022-01-16T13:02:57.000Z,0.63,5.68,247.748,
1642341777,2022-01-16T14:02:57.000Z,0.68,5.38,253.496,
1642345377,2022-01-16T15:02:57.000Z,0.65,5.38,253.365,
1642348977,2022-01-16T16:02:57.000Z,0.58,4.26,251.062,
1642352577,2022-01-16T17:02:57.000Z,0.57,4.86,258.049,
1642356177,2022-01-16T18:02:57.000Z,0.53,4.86,255.341,
1642359777,2022-01-16T19:02:57.000Z,0.5,4.64,252.858,
1642363377,2022-01-16T20:02:57.000Z,0.49,3.78,240.807,
1642366977,2022-01-16T21:02:57.000Z,0.46,3.92,243.178,
1642370577,2022-01-16T22:02:57.000Z,0.4,3.92,242.672,
1642374177,2022-01-16T23:02:57.000Z,0.36,3.92,241.722,
1642377777,2022-01-17T00:02:57.000Z,0.34,3.92,237.199,
1642381377,2022-01-17T01:02:57.000Z,0.33,3.92,236.274,
1642384977,2022-01-17T02:02:57.000Z,0.37,3.92,234.209,
1642388577,2022-01-17T03:02:57.000Z,0.44,11.36,235.679,
1642392177,2022-01-17T04:02:57.000Z,0.53,2.84,247.004,
1642395777,2022-01-17T05:02:57.000Z,0.63,3.4,245.451,
1642399377,2022-01-17T06:02:57.000Z,0.71,3.3,234.841,
1642402977,2022-01-17T07:02:57.000Z,0.81,3.52,230.841,
1642406577,2022-01-17T08:02:57.000Z,0.73,3.92,231.122,
1642410177,2022-01-17T09:02:57.000Z,0.68,3.92,227.203,
1642413777,2022-01-17T10:02:57.000Z,0.67,4.08,221.973,
1642417377,2022-01-17T11:02:57.000Z,0.69,4.08,216.583,
1642420977,2022-01-17T12:02:57.000Z,0.7,4.08,214.399,
1642424577,2022-01-17T13:02:57.000Z,0.71,4.44,220.688,
1642428177,2022-01-17T14:02:57.000Z,0.74,4.08,223.354,
1642431777,2022-01-17T15:02:57.000Z,0.65,3.78,225.272,
1642435377,2022-01-17T16:02:57.000Z,0.61,3.52,225.979,
1642438977,2022-01-17T17:02:57.000Z,0.62,14.62,247.184,
1642442577,2022-01-17T18:02:57.000Z,0.61,14.62,236.935,
1642446177,2022-01-17T19:02:57.000Z,0.58,14.62,236.411,
1642449777,2022-01-17T20:02:57.000Z,0.55,14.62,233.967,
1642453377,2022-01-17T21:02:57.000Z,0.54,14.62,241.913,
1642456977,2022-01-17T22:02:57.000Z,0.49,14.62,244.314,
1642460577,2022-01-17T23:02:57.000Z,0.54,14.62,233.654,
1642464177,2022-01-18T00:02:57.000Z,0.55,3.3,192.129,
1642467777,2022-01-18T01:02:57.000Z,0.51,3.3,192.409,
1642471377,2022-01-18T02:02:57.000Z,0.5,14.62,239.823,
1642474977,2022-01-18T03:02:57.000Z,0.49,12.8,234.07,
1642478577,2022-01-18T04:02:57.000Z,0.57,12.8,239.166,
1642482177,2022-01-18T05:02:57.000Z,0.68,3.3,207.567,
1642485777,2022-01-18T06:02:57.000Z,0.66,3.4,211.397,
1642489377,2022-01-18T07:02:57.000Z,0.69,3.52,214.471,
1642492977,2022-01-18T08:02:57.000Z,0.68,3.64,213.563,
1642496577,2022-01-18T09:02:57.000Z,0.71,3.92,212.558,
1642500177,2022-01-18T10:02:57.000Z,0.82,4.26,210.87,
1642503777,2022-01-18T11:02:57.000Z,0.9,4.44,209.602,
1642507377,2022-01-18T12:02:57.000Z,0.88,4.64,211.725,
1642510977,2022-01-18T13:02:57.000Z,0.92,4.86,214.611,
1642514577,2022-01-18T14:02:57.000Z,0.96,4.86,216.675,
1642518177,2022-01-18T15:02:57.000Z,0.96,4.64,218,
1642521777,2022-01-18T16:02:57.000Z,0.91,3.2,143.987,
1642525377,2022-01-18T17:02:57.000Z,0.97,3.1,127.818,
1642528977,2022-01-18T18:02:57.000Z,0.86,3.2,129.587,
1642532577,2022-01-18T19:02:57.000Z,0.88,3.3,128.277,
1642536177,2022-01-18T20:02:57.000Z,0.86,3.3,126.466,
1642539777,2022-01-18T21:02:57.000Z,0.81,3.3,141.672,
1642543377,2022-01-18T22:02:57.000Z,0.76,3.4,137.172,
1642546977,2022-01-18T23:02:57.000Z,0.7,3.2,137.307,
1642550577,2022-01-19T00:02:57.000Z,0.6,2.84,142.561,
1642554177,2022-01-19T01:02:57.000Z,0.51,3,177.688,
1642557777,2022-01-19T02:02:57.000Z,0.43,3.1,189.052,
1642561377,2022-01-19T03:02:57.000Z,0.42,3.4,197.191,
1642564977,2022-01-19T04:02:57.000Z,0.47,3.3,207.58,
1642568577,2022-01-19T05:02:57.000Z,0.5,3.2,215.701,
1642572177,2022-01-19T06:02:57.000Z,0.45,3.1,226.548,
1642575777,2022-01-19T07:02:57.000Z,0.38,3.52,225.642,
1642579377,2022-01-19T08:02:57.000Z,0.35,3.3,226.252,
1642582977,2022-01-19T09:02:57.000Z,0.32,3.2,228.66,
1642586577,2022-01-19T10:02:57.000Z,0.3,3.3,223.584,
1642590177,2022-01-19T11:02:57.000Z,0.34,3.2,221.628,
1642593777,2022-01-19T12:02:57.000Z,0.34,2.84,218.033,
1642597377,2022-01-19T13:02:57.000Z,0.38,3.2,224.224,
1642600977,2022-01-19T14:02:57.000Z,0.38,3.78,227.759,
1642604577,2022-01-19T15:02:57.000Z,0.42,3.64,227.601,
1642608177,2022-01-19T16:02:57.000Z,0.43,2.42,140.212,
1642611777,2022-01-19T17:02:57.000Z,0.42,3.52,231.225,
1642615377,2022-01-19T18:02:57.000Z,0.35,2.04,80.074,
1642618977,2022-01-19T19:02:57.000Z,0.31,2.12,77.265,
1642622577,2022-01-19T20:02:57.000Z,0.29,2,85.99,
1642626177,2022-01-19T21:02:57.000Z,0.23,1.88,125.882,
1642629777,2022-01-19T22:02:57.000Z,0.29,2.12,107.577,
1642633377,2022-01-19T23:02:57.000Z,0.31,2.08,96.112,
1642636977,2022-01-20T00:02:57.000Z,0.33,2.26,79.894,
1642640577,2022-01-20T01:02:57.000Z,0.43,2.62,81.903,
1642644177,2022-01-20T02:02:57.000Z,0.45,2.68,88.102,
1642647777,2022-01-20T03:02:57.000Z,0.44,2.62,75.943,
1642651377,2022-01-20T04:02:57.000Z,0.41,2.48,72.587,
1642654977,2022-01-20T05:02:57.000Z,0.38,2.62,54.003,
1642658577,2022-01-20T06:02:57.000Z,0.35,2.38,61.052,
1642662177,2022-01-20T07:02:57.000Z,0.34,2.42,63.203,
1642665777,2022-01-20T08:02:57.000Z,0.3,2.38,52.069,
1642669377,2022-01-20T09:02:57.000Z,0.3,2.26,73.774,
1642672977,2022-01-20T10:02:57.000Z,0.27,2.22,82.059,
1642676577,2022-01-20T11:02:57.000Z,0.18,1.96,102.823,
1642680177,2022-01-20T12:02:57.000Z,0.09,1.54,125.025,
1642683777,2022-01-20T13:02:57.000Z,0.16,17.06,211.781,
1642687377,2022-01-20T14:02:57.000Z,0.21,2.08,101.376,
1642690977,2022-01-20T15:02:57.000Z,0.31,2.32,71.019,
1642694577,2022-01-20T16:02:57.000Z,0.36,2.48,58.309,
1642698177,2022-01-20T17:02:57.000Z,0.36,2.56,54.343,
1642701777,2022-01-20T18:02:57.000Z,0.33,2.38,50.599,
1642705377,2022-01-20T19:02:57.000Z,0.33,2.42,36.179,
1642708977,2022-01-20T20:02:57.000Z,0.29,2.56,5.399,
1642712577,2022-01-20T21:02:57.000Z,0.26,2.56,353.763,
1642716177,2022-01-20T22:02:57.000Z,0.29,2.22,59.649,
1642719777,2022-01-20T23:02:57.000Z,0.32,2.38,41.038,
1642723377,2022-01-21T00:02:57.000Z,0.25,2.26,34.614,
1642726977,2022-01-21T01:02:57.000Z,0.28,2.12,52.911,
1642730577,2022-01-21T02:02:57.000Z,0.37,2.38,42.754,
1642734177,2022-01-21T03:02:57.000Z,0.34,2.48,16.151,
1642737777,2022-01-21T04:02:57.000Z,0.32,2.76,349.701,
1642741377,2022-01-21T05:02:57.000Z,0.33,3.1,349.932,
1642744977,2022-01-21T06:02:57.000Z,0.32,3,355.647,
1642748577,2022-01-21T07:02:57.000Z,0.33,3,356.621,
1642752177,2022-01-21T08:02:57.000Z,0.33,3.3,348.954,
1642755777,2022-01-21T09:02:57.000Z,0.29,2.26,30.625,
1642759377,2022-01-21T10:02:57.000Z,0.21,1.82,74.854,
1642762977,2022-01-21T11:02:57.000Z,0.22,1.88,93.649,
1642766577,2022-01-21T12:02:57.000Z,0.16,1.82,106.752,
1642770177,2022-01-21T13:02:57.000Z,0.18,1.88,105.687,
1642773777,2022-01-21T14:02:57.000Z,0.22,2,91.596,
1642777377,2022-01-21T15:02:57.000Z,0.28,2.32,82.31,
1642780977,2022-01-21T16:02:57.000Z,0.32,2.38,44.589,
1642784577,2022-01-21T17:02:57.000Z,0.3,2.62,22.983,
1642788177,2022-01-21T18:02:57.000Z,0.31,2.62,22.922,
1642791777,2022-01-21T19:02:57.000Z,0.34,2.56,17.75,
1642795377,2022-01-21T20:02:57.000Z,0.37,2.92,10.341,
1642798977,2022-01-21T21:02:57.000Z,0.35,2.92,1.315,
1642802577,2022-01-21T22:02:57.000Z,0.45,2.48,39.911,
1642806177,2022-01-21T23:02:57.000Z,0.39,2.42,72.964,
1642809777,2022-01-22T00:02:57.000Z,0.32,2.22,48.02,
1642813377,2022-01-22T01:02:57.000Z,0.36,2.42,52.42,
1642816977,2022-01-22T02:02:57.000Z,0.23,2.16,10.631,
1642820577,2022-01-22T03:02:57.000Z,0.25,2.38,336.392,
1642824177,2022-01-22T04:02:57.000Z,0.3,2.62,335.738,
1642827777,2022-01-22T05:02:57.000Z,0.24,2.62,343.407,
1642831377,2022-01-22T06:02:57.000Z,0.31,3.92,325.652,
1642834977,2022-01-22T07:02:57.000Z,0.38,2.56,8.183,
1642838577,2022-01-22T08:02:57.000Z,0.34,3.64,327.383,
1642842177,2022-01-22T09:02:57.000Z,0.26,3,339.785,
1642845777,2022-01-22T10:02:57.000Z,0.24,3.52,323.518,
1642849377,2022-01-22T11:02:57.000Z,0.24,20.48,52.341,
1642852977,2022-01-22T12:02:57.000Z,0.15,20.48,129.806,
1642856577,2022-01-22T13:02:57.000Z,0.14,2.48,342.522,
1642860177,2022-01-22T14:02:57.000Z,0.1,2.42,343.756,
1642863777,2022-01-22T15:02:57.000Z,0.18,2.04,136.979,
1642867377,2022-01-22T16:02:57.000Z,0.14,1.82,124.79,
1642870977,2022-01-22T17:02:57.000Z,0.17,1.82,93.556,
1642874577,2022-01-22T18:02:57.000Z,0.15,12.8,248.156,
1642878177,2022-01-22T19:02:57.000Z,0.11,11.36,248.823,
1642881777,2022-01-22T20:02:57.000Z,0.09,10.24,243.496,
1642885377,2022-01-22T21:02:57.000Z,0.08,3.3,276.999,
1642888977,2022-01-22T22:02:57.000Z,0.14,11.36,224.126,
1642892577,2022-01-22T23:02:57.000Z,0.16,11.36,243.497,
1642896177,2022-01-23T00:02:57.000Z,0.22,1.96,99.135,
1642899777,2022-01-23T01:02:57.000Z,0.3,2.16,88.409,
1642903377,2022-01-23T02:02:57.000Z,0.35,2.26,59.482,
1642906977,2022-01-23T03:02:57.000Z,0.31,2.26,35.037,
1642910577,2022-01-23T04:02:57.000Z,0.31,2.42,360,
1642914177,2022-01-23T05:02:57.000Z,0.31,2.76,346.864,
1642917777,2022-01-23T06:02:57.000Z,0.43,2.92,351.801,
1642921377,2022-01-23T07:02:57.000Z,0.62,3.78,353.37,
1642924977,2022-01-23T08:02:57.000Z,0.52,3.92,348.576,
1642928577,2022-01-23T09:02:57.000Z,0.44,3.4,352.318,
1642932177,2022-01-23T10:02:57.000Z,0.28,2.92,352.313,
1642935777,2022-01-23T11:02:57.000Z,0.15,1.92,9.565,
1642939377,2022-01-23T12:02:57.000Z,0.16,1.88,28.887,
1642942977,2022-01-23T13:02:57.000Z,0.18,12.8,253.154,
1642946577,2022-01-23T14:02:57.000Z,0.13,12.8,245.338,
1642950177,2022-01-23T15:02:57.000Z,0.09,10.24,240.646,
1642953777,2022-01-23T16:02:57.000Z,0.1,12.8,240.218,
1642957377,2022-01-23T17:02:57.000Z,0.09,11.36,241.244,
1642960977,2022-01-23T18:02:57.000Z,0.1,9.3,243.602,
1642964577,2022-01-23T19:02:57.000Z,0.12,9.3,246.641,
1642968177,2022-01-23T20:02:57.000Z,0.13,8.52,245.327,
1642971777,2022-01-23T21:02:57.000Z,0.13,1.92,80.393,
1642975377,2022-01-23T22:02:57.000Z,0.14,10.24,240.227,
1642978977,2022-01-23T23:02:57.000Z,0.14,12.8,242.768,
1642982577,2022-01-24T00:02:57.000Z,0.11,20.48,150.396,
1642986177,2022-01-24T01:02:57.000Z,0.07,1.7,356.73,
1642989777,2022-01-24T02:02:57.000Z,0.14,25.6,156.038,
1642993377,2022-01-24T03:02:57.000Z,0.29,2.32,35.931,
1642996977,2022-01-24T04:02:57.000Z,0.34,2.68,14.916,
1643000577,2022-01-24T05:02:57.000Z,0.31,2.92,352.415,
1643004177,2022-01-24T06:02:57.000Z,0.31,2.92,352.719,
1643007777,2022-01-24T07:02:57.000Z,0.33,11.36,246.099,
1643011377,2022-01-24T08:02:57.000Z,0.3,2.92,355.544,
1643014977,2022-01-24T09:02:57.000Z,0.27,2.92,356.544,
1643018577,2022-01-24T10:02:57.000Z,0.24,10.24,243.591,
1643022177,2022-01-24T11:02:57.000Z,0.23,10.24,247.468,
1643025777,2022-01-24T12:02:57.000Z,0.16,10.24,240.728,
1643029377,2022-01-24T13:02:57.000Z,0.15,11.36,237.289,
1643032977,2022-01-24T14:02:57.000Z,0.08,11.36,240.277,
1643036577,2022-01-24T15:02:57.000Z,0.11,10.24,239.982,
1643040177,2022-01-24T16:02:57.000Z,0.09,9.3,237.419,
1643043777,2022-01-24T17:02:57.000Z,0.09,9.3,237.385,
1643047377,2022-01-24T18:02:57.000Z,0.1,10.24,240.152,
1643050977,2022-01-24T19:02:57.000Z,0.11,10.24,242.77,
1643054577,2022-01-24T20:02:57.000Z,0.09,8.52,247.348,
1643058177,2022-01-24T21:02:57.000Z,0.11,11.36,243.319,
1643061777,2022-01-24T22:02:57.000Z,0.11,11.36,243.524,
1643065377,2022-01-24T23:02:57.000Z,0.06,11.36,240.531,
1643068977,2022-01-25T00:02:57.000Z,0.07,7.86,240.247,
1643072577,2022-01-25T01:02:57.000Z,0.05,11.36,240.674,
1643076177,2022-01-25T02:02:57.000Z,0.1,10.24,238.144,
1643079777,2022-01-25T03:02:57.000Z,0.15,11.36,236.267,
1643083377,2022-01-25T04:02:57.000Z,0.16,11.36,240.37,
1643086977,2022-01-25T05:02:57.000Z,0.23,10.24,253.896,
1643090577,2022-01-25T06:02:57.000Z,0.28,10.24,238.521,
1643094177,2022-01-25T07:02:57.000Z,0.3,20.48,282.804,
1643097777,2022-01-25T08:02:57.000Z,0.29,10.24,240.228,
1643101377,2022-01-25T09:02:57.000Z,0.33,2.68,267.423,
1643104977,2022-01-25T10:02:57.000Z,0.22,2.38,262.484,
1643108577,2022-01-25T11:02:57.000Z,0.38,3.1,262.768,
1643112177,2022-01-25T12:02:57.000Z,0.34,3.2,258.795,
1643115777,2022-01-25T13:02:57.000Z,0.43,3.78,249.201,
1643119377,2022-01-25T14:02:57.000Z,0.37,3.64,244.878,
1643122977,2022-01-25T15:02:57.000Z,0.33,3.78,247.865,
1643126577,2022-01-25T16:02:57.000Z,0.35,4.08,246.324,
1643130177,2022-01-25T17:02:57.000Z,0.31,3.92,244.42,
1643133777,2022-01-25T18:02:57.000Z,0.29,3.78,242.545,
1643137377,2022-01-25T19:02:57.000Z,0.26,3.92,249.494,
1643140977,2022-01-25T20:02:57.000Z,0.25,3.92,247.115,
1643144577,2022-01-25T21:02:57.000Z,0.2,3.52,246.29,
1643148177,2022-01-25T22:02:57.000Z,0.19,3.4,241.258,
1643151777,2022-01-25T23:02:57.000Z,0.2,12.8,242.563,
1643155377,2022-01-26T00:02:57.000Z,0.21,10.24,240.117,
1643158977,2022-01-26T01:02:57.000Z,0.18,12.8,240.78,
1643162577,2022-01-26T02:02:57.000Z,0.24,12.8,235.37,
1643166177,2022-01-26T03:02:57.000Z,0.24,12.8,239.701,
1643169777,2022-01-26T04:02:57.000Z,0.22,12.8,239.669,
1643173377,2022-01-26T05:02:57.000Z,0.2,11.36,240.467,
1643176977,2022-01-26T06:02:57.000Z,0.21,10.24,240.394,
1643180577,2022-01-26T07:02:57.000Z,0.17,11.36,241.896,
1643184177,2022-01-26T08:02:57.000Z,0.18,11.36,241.235,
1643187777,2022-01-26T09:02:57.000Z,0.1,1.52,272.275,
1643191377,2022-01-26T10:02:57.000Z,0.27,11.36,238.616,
1643194977,2022-01-26T11:02:57.000Z,0.34,2.56,254.783,
1643198577,2022-01-26T12:02:57.000Z,0.28,2.84,245.07,
1643202177,2022-01-26T13:02:57.000Z,0.07,1.44,270.335,
1643205777,2022-01-26T14:02:57.000Z,0.28,3.64,247.432,
1643209377,2022-01-26T15:02:57.000Z,0.33,2.26,78.732,
1643212977,2022-01-26T16:02:57.000Z,0.37,2.26,38.261,
1643216577,2022-01-26T17:02:57.000Z,0.27,2.08,36.085,
1643220177,2022-01-26T18:02:57.000Z,0.17,1.82,85.093,
1643223777,2022-01-26T19:02:57.000Z,0.23,11.36,244.221,
1643227377,2022-01-26T20:02:57.000Z,0.25,2.32,0.202,
1643230977,2022-01-26T21:02:57.000Z,0.19,2.62,354.118,
1643234577,2022-01-26T22:02:57.000Z,0.24,2.92,347.72,
1643238177,2022-01-26T23:02:57.000Z,0.2,2.62,346.319,
1643241777,2022-01-27T00:02:57.000Z,0.27,3.2,337.846,
1643245377,2022-01-27T01:02:57.000Z,0.28,3.2,339.09,
1643248977,2022-01-27T02:02:57.000Z,0.26,3.1,334.763,
1643252577,2022-01-27T03:02:57.000Z,0.23,20.48,200.601,
1643256177,2022-01-27T04:02:57.000Z,0.18,11.36,235.501,
1643259777,2022-01-27T05:02:57.000Z,0.14,11.36,239.823,
1643263377,2022-01-27T06:02:57.000Z,0.15,11.36,239.755,
1643266977,2022-01-27T07:02:57.000Z,0.24,11.36,240.465,
1643270577,2022-01-27T08:02:57.000Z,0.28,2.16,228.55,
1643274177,2022-01-27T09:02:57.000Z,0.23,2.12,216.658,
1643277777,2022-01-27T10:02:57.000Z,0.24,2.32,227.925,
1643281377,2022-01-27T11:02:57.000Z,0.3,2.84,231.691,
1643284977,2022-01-27T12:02:57.000Z,0.27,2.92,239.988,
1643288577,2022-01-27T13:02:57.000Z,0.27,3.1,251.776,
1643292177,2022-01-27T14:02:57.000Z,0.27,3,252.39,
1643295777,2022-01-27T15:02:57.000Z,0.47,4.26,247.627,
1643299377,2022-01-27T16:02:57.000Z,0.49,4.08,242.634,
1643302977,2022-01-27T17:02:57.000Z,0.52,4.26,232.979,
1643306577,2022-01-27T18:02:57.000Z,0.51,4.64,238.048,
1643310177,2022-01-27T19:02:57.000Z,0.52,5.12,243.71,
1643313777,2022-01-27T20:02:57.000Z,0.51,4.86,247.14,
1643317377,2022-01-27T21:02:57.000Z,0.55,3.78,238.228,
1643320977,2022-01-27T22:02:57.000Z,0.49,4.26,246.119,
1643324577,2022-01-27T23:02:57.000Z,0.37,3.52,240.401,
1643328177,2022-01-28T00:02:57.000Z,0.37,3.52,240.848,
1643331777,2022-01-28T01:02:57.000Z,0.39,3.64,246.877,
1643335377,2022-01-28T02:02:57.000Z,0.49,3.4,244.026,
1643338977,2022-01-28T03:02:57.000Z,0.55,3.2,243.562,
1643342577,2022-01-28T04:02:57.000Z,0.6,3.52,245.22,
1643346177,2022-01-28T05:02:57.000Z,0.65,3.52,241.435,
1643349777,2022-01-28T06:02:57.000Z,0.76,3.78,236.173,
1643353377,2022-01-28T07:02:57.000Z,0.8,3.78,232.409,
1643356977,2022-01-28T08:02:57.000Z,0.81,3.78,241.504,
1643360577,2022-01-28T09:02:57.000Z,1.85,25.6,227.539,
1643364177,2022-01-28T10:02:57.000Z,0.61,3.4,235.273,
1643367777,2022-01-28T11:02:57.000Z,0.61,3.64,241.437,
1643371377,2022-01-28T12:02:57.000Z,0.58,3.78,236.968,
1643374977,2022-01-28T13:02:57.000Z,0.55,4.08,243.102,
1643378577,2022-01-28T14:02:57.000Z,0.55,4.44,241.77,
1643382177,2022-01-28T15:02:57.000Z,0.51,4.44,242.096,
1643385777,2022-01-28T16:02:57.000Z,0.4,4.26,234.363,
1643389377,2022-01-28T17:02:57.000Z,0.48,4.26,239.459,
1643392977,2022-01-28T18:02:57.000Z,1.42,25.6,134.559,
1643396577,2022-01-28T19:02:57.000Z,0.43,3.64,226.842,
1643400177,2022-01-28T20:02:57.000Z,0.41,3.78,225.985,
1643403777,2022-01-28T21:02:57.000Z,0.35,3.64,223.852,
1643407377,2022-01-28T22:02:57.000Z,0.35,3.52,219.112,
1643410977,2022-01-28T23:02:57.000Z,0.38,3.52,218.701,
1643414577,2022-01-29T00:02:57.000Z,0.42,3.4,219.125,
1643418177,2022-01-29T01:02:57.000Z,0.45,3.2,218.279,
1643421777,2022-01-29T02:02:57.000Z,0.44,3.3,224.17,
1643425377,2022-01-29T03:02:57.000Z,0.53,3.2,215.158,
1643428977,2022-01-29T04:02:57.000Z,0.59,3.4,216.573,
1643432577,2022-01-29T05:02:57.000Z,0.64,3.52,213.872,
1643436177,2022-01-29T06:02:57.000Z,0.58,3.4,214.125,
1643439777,2022-01-29T07:02:57.000Z,0.56,3.2,222.494,
1643443377,2022-01-29T08:02:57.000Z,0.58,3.64,224.508,
1643446977,2022-01-29T09:02:57.000Z,0.55,3.52,216.379,
1643450577,2022-01-29T10:02:57.000Z,0.51,3.4,217.734,
1643454177,2022-01-29T11:02:57.000Z,0.57,3.52,217.953,
1643457777,2022-01-29T12:02:57.000Z,0.62,4.08,223.594,
1643461377,2022-01-29T13:02:57.000Z,0.62,4.26,224.423,
